user_id,country,acquisition_channel,registration_date
1620,CA,Direct,2023-03-14
1621,UK,Organic Search,2023-11-21
1622,US,Paid Social,2023-01-16
1623,UK,Paid Social,2023-02-16
1624,DE,Paid Social,2023-09-29
1625,US,Email,2023-04-21
1626,CA,Organic Search,2023-07-12
1627,US,Email,2023-08-03
1628,UK,Paid Social,2023-08-21
1629,US,Paid Social,2023-06-24
1630,UK,Paid Social,2023-03-22
1631,AU,Paid Social,2023-07-09
1632,US,Organic Search,2023-06-09
1633,CA,Paid Social,2023-06-16
1634,AU,Paid Social,2023-10-18
1635,DE,Paid Social,2023-11-02
1636,US,Paid Social,2023-02-13
1637,US,Email,2023-01-27
1638,US,Paid Social,2023-03-21
1639,DE,Organic Search,2023-03-22
1640,DE,Paid Social,2023-11-13
1641,UK,Direct,2023-01-26
1642,AU,Direct,2023-12-12
1643,UK,Paid Social,2023-02-11
1644,CA,Email,2023-05-20
1645,US,Organic Search,2023-08-15
1646,AU,Paid Social,2023-12-05
1647,US,Email,2023-08-06
1648,AU,Email,2023-09-06
1649,AU,Paid Social,2023-11-07
1650,CA,Email,2023-08-15
1651,US,Organic Search,2023-08-01
1652,US,Email,2023-05-20
1653,US,Paid Social,2023-04-21
1654,US,Organic Search,2023-09-20
1655,US,Organic Search,2023-02-28
1656,DE,Paid Social,2023-06-26
1657,UK,Organic Search,2023-08-09
1658,US,Paid Social,2023-02-26
1659,US,Organic Search,2023-05-26
1660,UK,Organic Search,2023-12-14
1661,CA,Paid Social,2023-12-14
1662,UK,Paid Social,2023-10-31
1663,DE,Paid Social,2023-09-07
1664,UK,Direct,2023-09-27
1665,DE,Email,2023-12-08
1666,DE,Direct,2023-06-07
1667,US,Paid Social,2023-01-24
1668,DE,Direct,2023-04-23
1669,US,Organic Search,2023-07-22
1670,AU,Organic Search,2023-11-03
1671,US,Paid Social,2023-01-29
1672,DE,Email,2023-01-04
1673,DE,Organic Search,2023-04-15
1674,AU,Organic Search,2023-06-04
1675,AU,Organic Search,2023-04-19
1676,US,Email,2023-03-12
1677,US,Paid Social,2023-05-11
1678,UK,Organic Search,2023-05-29
1679,US,Paid Social,2023-06-17
1680,CA,Paid Social,2023-03-03
1681,US,Paid Social,2023-01-04
1682,DE,Organic Search,2023-09-12
1683,CA,Email,2023-08-09
1684,AU,Paid Social,2023-03-31
1685,US,Paid Social,2023-03-08
1686,DE,Organic Search,2023-07-14
1687,DE,Paid Social,2023-09-30
1688,UK,Paid Social,2023-12-27
1689,CA,Paid Social,2023-04-28
1690,AU,Organic Search,2023-09-14
1691,US,Direct,2023-10-14
1692,UK,Organic Search,2023-12-09
1693,US,Paid Social,2023-07-01
1694,US,Email,2023-02-06
1695,US,Paid Social,2023-07-23
1696,US,Direct,2023-01-22
1697,US,Paid Social,2023-08-12
1698,US,Paid Social,2023-01-10
1699,DE,Email,2023-08-24
1700,UK,Organic Search,2023-02-09
1701,DE,Paid Social,2023-06-10
1702,UK,Direct,2023-10-22
1703,US,Paid Social,2023-08-08
1704,UK,Paid Social,2023-10-21
1705,UK,Paid Social,2023-07-27
1706,US,Email,2023-12-30
1707,CA,Email,2023-11-24
1708,US,Paid Social,2023-08-02
1709,CA,Paid Social,2023-05-29
1710,CA,Email,2023-02-28
1711,US,Organic Search,2023-07-27
1712,US,Organic Search,2023-01-11
1713,AU,Direct,2023-06-16
1714,UK,Email,2023-03-29
1715,US,Email,2023-11-13
1716,DE,Paid Social,2023-08-24
1717,US,Organic Search,2023-12-20
1718,CA,Paid Social,2023-07-05
1719,DE,Organic Search,2023-02-15
1720,US,Organic Search,2023-08-12
1721,US,Direct,2023-02-24
1722,US,Organic Search,2023-05-05
1723,US,Email,2023-08-12
1724,US,Paid Social,2023-10-29
1725,CA,Paid Social,2023-07-25
1726,US,Organic Search,2023-09-26
1727,UK,Paid Social,2023-02-10
1728,DE,Organic Search,2023-07-22
1729,AU,Referral,2023-06-08
1730,CA,Email,2023-06-23
1731,US,Paid Social,2023-04-24
1732,CA,Organic Search,2023-06-20
1733,UK,Email,2023-03-28
1734,UK,Paid Social,2023-02-09
1735,US,Organic Search,2023-09-19
1736,DE,Paid Social,2023-11-21
1737,UK,Email,2023-02-28
1738,US,Organic Search,2023-09-29
1739,US,Organic Search,2023-09-19
1740,UK,Email,2023-04-10
1741,AU,Organic Search,2023-06-28
1742,CA,Organic Search,2023-06-29
1743,AU,Paid Social,2023-11-27
1744,US,Email,2023-03-17
1745,UK,Paid Social,2023-05-01
1746,UK,Referral,2023-02-22
1747,US,Paid Social,2023-03-16
1748,US,Organic Search,2023-05-12
1749,AU,Referral,2023-04-12
1750,US,Paid Social,2023-03-30
1751,UK,Organic Search,2023-11-05
1752,US,Paid Social,2023-03-20
1753,US,Paid Social,2023-12-02
1754,US,Organic Search,2023-02-08
1755,DE,Organic Search,2023-04-01
1756,AU,Paid Social,2023-11-18
1757,DE,Email,2023-09-10
1758,UK,Paid Social,2023-08-26
1759,US,Referral,2023-10-16
1760,UK,Organic Search,2023-10-24
1761,UK,Organic Search,2023-08-18
1762,AU,Organic Search,2023-12-15
1763,US,Organic Search,2023-10-17
1764,UK,Organic Search,2023-11-26
1765,US,Direct,2023-11-22
1766,US,Email,2023-11-16
1767,CA,Referral,2023-06-15
1768,UK,Organic Search,2023-11-18
1769,US,Email,2023-06-11
1770,US,Paid Social,2023-03-19
1771,UK,Organic Search,2023-08-14
1772,AU,Email,2023-02-04
1773,DE,Paid Social,2023-08-29
1774,DE,Organic Search,2023-08-15
1775,AU,Paid Social,2023-11-20
1776,US,Organic Search,2023-06-05
1777,CA,Direct,2023-05-21
1778,UK,Paid Social,2023-10-30
1779,US,Referral,2023-01-29
1780,AU,Organic Search,2023-06-30
1781,US,Paid Social,2023-09-17
1782,DE,Paid Social,2023-02-07
1783,UK,Paid Social,2023-06-08
1784,CA,Paid Social,2023-08-25
1785,CA,Direct,2023-08-20
1786,DE,Email,2023-01-20
1787,CA,Email,2023-01-30
1788,CA,Email,2023-07-08
1789,US,Email,2023-05-27
1790,UK,Paid Social,2023-02-09
1791,US,Email,2023-11-27
1792,CA,Paid Social,2023-02-16
1793,UK,Paid Social,2023-11-11
1794,CA,Paid Social,2023-11-01
1795,US,Paid Social,2023-09-17
1796,US,Organic Search,2023-07-16
1797,CA,Referral,2023-08-25
1798,US,Paid Social,2023-10-25
1799,US,Organic Search,2023-10-11
1800,US,Paid Social,2023-01-22
1801,DE,Organic Search,2023-08-19
1802,CA,Organic Search,2023-10-20
1803,US,Organic Search,2023-11-30
1804,US,Paid Social,2023-04-07
1805,US,Paid Social,2023-06-14
1806,AU,Direct,2023-11-06
1807,CA,Direct,2023-09-01
1808,US,Paid Social,2023-09-14
1809,US,Paid Social,2023-03-19
1810,US,Paid Social,2023-02-01
1811,CA,Direct,2023-08-19
1812,AU,Organic Search,2023-02-22
1813,US,Organic Search,2023-06-25
1814,US,Direct,2023-02-13
1815,US,Paid Social,2023-09-16
1816,DE,Organic Search,2023-11-27
1817,US,Organic Search,2023-03-30
1818,AU,Email,2023-01-21
1819,CA,Email,2023-05-07
1820,US,Direct,2023-12-29
1821,US,Paid Social,2023-08-13
1822,US,Paid Social,2023-08-13
1823,CA,Referral,2023-09-26
1824,AU,Referral,2023-09-25
1825,CA,Organic Search,2023-11-09
1826,UK,Email,2023-03-23
1827,US,Organic Search,2023-07-06
1828,DE,Organic Search,2023-07-10
1829,AU,Paid Social,2023-05-25
1830,US,Paid Social,2023-07-18
1831,DE,Email,2023-07-29
1832,CA,Organic Search,2023-06-23
1833,UK,Paid Social,2023-12-14
1834,CA,Email,2023-11-03
1835,AU,Email,2023-01-27
1836,CA,Organic Search,2023-11-20
1837,US,Paid Social,2023-11-28
1838,US,Paid Social,2023-06-21
1839,DE,Organic Search,2023-02-03
1840,US,Referral,2023-06-18
1841,US,Email,2023-02-18
1842,UK,Organic Search,2023-10-13
1843,UK,Organic Search,2023-12-14
1844,CA,Organic Search,2023-07-17
1845,DE,Email,2023-05-26
1846,US,Organic Search,2023-05-10
1847,US,Paid Social,2023-12-03
1848,US,Paid Social,2023-11-05
1849,DE,Paid Social,2023-03-18
1850,CA,Organic Search,2023-06-20
1851,US,Organic Search,2023-02-11
1852,AU,Email,2023-10-26
1853,DE,Email,2023-12-06
1854,AU,Direct,2023-03-14
1855,DE,Organic Search,2023-06-29
1856,US,Paid Social,2023-06-08
1857,AU,Paid Social,2023-12-02
1858,UK,Organic Search,2023-12-24
1859,AU,Email,2023-12-06
1860,CA,Paid Social,2023-07-20
1861,AU,Organic Search,2023-03-08
1862,CA,Email,2023-11-01
1863,US,Referral,2023-12-29
1864,UK,Organic Search,2023-02-13
1865,DE,Paid Social,2023-06-08
1866,DE,Paid Social,2023-10-14
1867,US,Paid Social,2023-07-12
1868,US,Organic Search,2023-11-26
1869,US,Paid Social,2023-06-18
1870,CA,Referral,2023-03-07
1871,AU,Paid Social,2023-12-10
1872,US,Organic Search,2023-12-26
1873,UK,Paid Social,2023-12-17
1874,AU,Paid Social,2023-09-27
1875,CA,Email,2023-02-17
1876,UK,Paid Social,2023-11-27
1877,UK,Organic Search,2023-12-10
1878,UK,Organic Search,2023-08-05
1879,US,Direct,2023-09-18
1880,UK,Organic Search,2023-07-05
1881,CA,Direct,2023-01-10
1882,DE,Organic Search,2023-07-05
1883,CA,Paid Social,2023-06-08
1884,AU,Paid Social,2023-04-03
1885,US,Email,2023-04-20
1886,UK,Email,2023-06-24
1887,US,Organic Search,2023-09-06
1888,US,Paid Social,2023-04-09
1889,CA,Organic Search,2023-04-26
1890,DE,Paid Social,2023-03-12
1891,US,Paid Social,2023-03-21
1892,UK,Email,2023-02-09
1893,AU,Email,2023-06-01
1894,US,Paid Social,2023-02-21
1895,UK,Paid Social,2023-09-17
1896,CA,Email,2023-10-04
1897,CA,Email,2023-09-27
1898,US,Organic Search,2023-01-20
1899,US,Paid Social,2023-12-05
1900,AU,Paid Social,2023-06-22
1901,UK,Organic Search,2023-11-13
1902,US,Organic Search,2023-03-09
1903,AU,Organic Search,2023-11-02
1904,US,Paid Social,2023-07-12
1905,CA,Organic Search,2023-03-20
1906,US,Organic Search,2023-03-25
1907,DE,Organic Search,2023-04-03
1908,US,Email,2023-12-21
1909,US,Email,2023-11-16
1910,US,Paid Social,2023-03-26
1911,US,Paid Social,2023-08-13
1912,DE,Referral,2023-01-23
1913,DE,Organic Search,2023-07-30
1914,US,Organic Search,2023-07-06
1915,UK,Organic Search,2023-12-13
1916,CA,Organic Search,2023-05-02
1917,DE,Paid Social,2023-08-16
1918,UK,Email,2023-11-09
1919,US,Paid Social,2023-05-26
1920,UK,Paid Social,2023-08-18
1921,CA,Email,2023-04-30
1922,US,Organic Search,2023-10-01
1923,CA,Organic Search,2023-05-03
1924,US,Paid Social,2023-06-08
1925,AU,Paid Social,2023-08-29
1926,US,Organic Search,2023-04-10
1927,UK,Paid Social,2023-07-08
1928,UK,Paid Social,2023-12-14
1929,CA,Paid Social,2023-10-20
1930,US,Paid Social,2023-08-14
1931,UK,Paid Social,2023-08-25
1932,UK,Organic Search,2023-05-25
1933,UK,Paid Social,2023-07-15
1934,CA,Organic Search,2023-09-15
1935,CA,Email,2023-09-28
1936,AU,Paid Social,2023-08-03
1937,US,Paid Social,2023-03-24
1938,AU,Direct,2023-04-13
1939,UK,Paid Social,2023-11-06
1940,US,Paid Social,2023-03-12
1941,US,Email,2023-05-09
1942,US,Email,2023-01-27
1943,AU,Paid Social,2023-11-25
1944,CA,Organic Search,2023-09-04
1945,AU,Paid Social,2023-07-10
1946,UK,Direct,2023-10-11
1947,UK,Organic Search,2023-02-22
1948,US,Organic Search,2023-12-31
1949,US,Email,2023-09-22
1950,UK,Organic Search,2023-03-05
1951,US,Direct,2023-05-26
1952,US,Paid Social,2023-02-12
1953,UK,Paid Social,2023-03-24
1954,CA,Organic Search,2023-05-20
1955,DE,Email,2023-08-19
1956,DE,Paid Social,2023-09-20
1957,CA,Paid Social,2023-03-17
1958,UK,Paid Social,2023-08-12
1959,CA,Direct,2023-02-16
1960,AU,Referral,2023-04-24
1961,US,Paid Social,2023-08-19
1962,UK,Paid Social,2023-06-28
1963,AU,Referral,2023-01-14
1964,US,Paid Social,2023-08-01
1965,UK,Organic Search,2023-01-28
1966,UK,Organic Search,2023-07-22
1967,US,Email,2023-09-15
1968,US,Paid Social,2023-07-11
1969,US,Paid Social,2023-05-01
1970,US,Paid Social,2023-07-17
1971,US,Organic Search,2023-02-11
1972,AU,Paid Social,2023-07-11
1973,US,Organic Search,2023-04-25
1974,UK,Paid Social,2023-01-15
1975,US,Paid Social,2023-06-13
1976,DE,Paid Social,2023-02-20
1977,US,Direct,2023-11-29
1978,UK,Email,2023-06-21
1979,DE,Direct,2023-03-16
1980,AU,Organic Search,2023-03-12
1981,US,Organic Search,2023-01-20
1982,AU,Paid Social,2023-05-27
1983,UK,Email,2023-08-30
1984,UK,Email,2023-12-23
1985,US,Email,2023-03-13
1986,US,Paid Social,2023-12-28
1987,CA,Paid Social,2023-08-29
1988,UK,Paid Social,2023-08-18
1989,UK,Organic Search,2023-11-12
1990,CA,Organic Search,2023-01-03
1991,AU,Email,2023-02-10
1992,US,Organic Search,2023-01-10
1993,CA,Organic Search,2023-05-12
1994,US,Organic Search,2023-04-21
1995,AU,Email,2023-03-18
1996,CA,Paid Social,2023-10-08
1997,DE,Paid Social,2023-11-08
1998,US,Email,2023-09-28
1999,US,Paid Social,2023-08-05
2000,US,Paid Social,2023-02-26
2001,US,Organic Search,2023-05-28
2002,US,Organic Search,2023-05-02
2003,DE,Email,2023-06-04
2004,US,Direct,2023-03-04
2005,US,Paid Social,2023-01-25
2006,AU,Paid Social,2023-05-03
2007,UK,Paid Social,2023-08-03
2008,AU,Organic Search,2023-11-24
2009,US,Organic Search,2023-11-15
2010,UK,Organic Search,2023-08-23
2011,US,Organic Search,2023-02-02
2012,US,Email,2023-02-26
2013,DE,Organic Search,2023-09-13
2014,US,Organic Search,2023-11-02
2015,UK,Paid Social,2023-10-02
2016,UK,Email,2023-01-09
2017,US,Organic Search,2023-11-20
2018,DE,Organic Search,2023-09-21
2019,US,Paid Social,2023-10-22
2020,CA,Direct,2023-05-04
2021,DE,Paid Social,2023-03-15
2022,UK,Email,2023-05-30
2023,DE,Referral,2023-08-08
2024,US,Direct,2023-01-01
2025,UK,Paid Social,2023-11-11
2026,US,Paid Social,2023-06-30
2027,CA,Organic Search,2023-05-04
2028,DE,Referral,2023-10-20
2029,US,Paid Social,2023-08-02
2030,CA,Organic Search,2023-04-06
2031,US,Paid Social,2023-12-07
2032,UK,Organic Search,2023-12-09
2033,UK,Paid Social,2023-02-13
2034,DE,Paid Social,2023-09-26
2035,CA,Paid Social,2023-07-04
2036,US,Email,2023-02-04
2037,US,Organic Search,2023-09-27
2038,US,Paid Social,2023-10-06
2039,US,Paid Social,2023-09-17
2040,US,Paid Social,2023-09-17
2041,DE,Direct,2023-10-11
2042,UK,Paid Social,2023-01-11
2043,UK,Paid Social,2023-07-19
2044,US,Organic Search,2023-08-29
2045,DE,Email,2023-01-23
2046,CA,Paid Social,2023-11-22
2047,US,Direct,2023-07-18
2048,CA,Organic Search,2023-07-11
2049,UK,Organic Search,2023-05-10
2050,US,Paid Social,2023-01-09
2051,UK,Email,2023-07-02
2052,UK,Paid Social,2023-02-04
2053,US,Email,2023-06-26
2054,DE,Paid Social,2023-05-04
2055,AU,Paid Social,2023-12-03
2056,CA,Organic Search,2023-11-18
2057,UK,Email,2023-02-23
2058,UK,Organic Search,2023-10-25
2059,CA,Email,2023-06-20
2060,UK,Email,2023-03-10
2061,US,Email,2023-01-23
2062,UK,Paid Social,2023-06-30
2063,AU,Paid Social,2023-10-07
2064,UK,Direct,2023-06-23
2065,US,Organic Search,2023-11-26
2066,AU,Paid Social,2023-03-31
2067,US,Organic Search,2023-12-17
2068,US,Paid Social,2023-08-26
2069,US,Organic Search,2023-12-23
2070,US,Organic Search,2023-09-03
2071,AU,Paid Social,2023-11-20
2072,UK,Paid Social,2023-04-04
2073,US,Paid Social,2023-03-11
2074,DE,Organic Search,2023-02-02
2075,DE,Paid Social,2023-08-23
2076,DE,Organic Search,2023-01-19
2077,US,Paid Social,2023-05-31
2078,UK,Paid Social,2023-04-14
2079,DE,Paid Social,2023-01-23
2080,AU,Direct,2023-04-13
2081,US,Paid Social,2023-01-22
2082,US,Direct,2023-06-11
2083,UK,Paid Social,2023-06-08
2084,DE,Paid Social,2023-09-21
2085,UK,Paid Social,2023-07-23
2086,UK,Organic Search,2023-10-06
2087,US,Paid Social,2023-08-31
2088,CA,Paid Social,2023-05-10
2089,AU,Paid Social,2023-01-19
2090,US,Organic Search,2023-11-28
2091,AU,Organic Search,2023-04-08
2092,DE,Email,2023-05-27
2093,US,Paid Social,2023-07-02
2094,UK,Organic Search,2023-01-25
2095,US,Paid Social,2023-12-02
2096,AU,Paid Social,2023-06-19
2097,UK,Email,2023-05-20
2098,CA,Organic Search,2023-03-05
2099,AU,Organic Search,2023-07-08
2100,US,Email,2023-08-12
2101,DE,Organic Search,2023-07-24
2102,UK,Organic Search,2023-08-14
2103,US,Referral,2023-07-17
2104,CA,Paid Social,2023-06-23
2105,AU,Organic Search,2023-04-06
2106,US,Organic Search,2023-09-12
2107,DE,Organic Search,2023-12-21
2108,DE,Organic Search,2023-09-12
2109,US,Email,2023-07-08
2110,DE,Paid Social,2023-09-23
2111,US,Direct,2023-05-17
2112,US,Email,2023-02-12
2113,US,Paid Social,2023-08-06
2114,DE,Organic Search,2023-02-10
2115,CA,Paid Social,2023-08-09
2116,US,Email,2023-11-05
2117,UK,Email,2023-04-03
2118,CA,Organic Search,2023-10-07
2119,US,Paid Social,2023-05-31
2120,DE,Paid Social,2023-06-14
2121,AU,Email,2023-02-22
2122,UK,Organic Search,2023-02-10
2123,DE,Paid Social,2023-06-17
2124,UK,Email,2023-12-05
2125,DE,Paid Social,2023-06-01
2126,CA,Paid Social,2023-06-06
2127,CA,Organic Search,2023-08-17
2128,US,Organic Search,2023-11-05
2129,DE,Paid Social,2023-08-07
2130,UK,Email,2023-03-27
2131,US,Organic Search,2023-12-20
2132,US,Paid Social,2023-08-16
2133,UK,Paid Social,2023-06-29
2134,UK,Organic Search,2023-08-17
2135,CA,Paid Social,2023-01-22
2136,DE,Direct,2023-06-30
2137,US,Email,2023-11-11
2138,CA,Paid Social,2023-08-11
2139,US,Paid Social,2023-05-21
2140,DE,Organic Search,2023-11-24
2141,AU,Email,2023-01-30
2142,UK,Organic Search,2023-02-08
2143,CA,Direct,2023-12-10
2144,US,Organic Search,2023-11-23
2145,UK,Email,2023-07-27
2146,AU,Direct,2023-07-06
2147,UK,Direct,2023-09-20
2148,US,Organic Search,2023-12-14
2149,UK,Paid Social,2023-03-23
2150,AU,Paid Social,2023-01-16
2151,US,Direct,2023-03-15
2152,US,Organic Search,2023-11-08
2153,CA,Referral,2023-12-14
2154,AU,Email,2023-08-13
2155,US,Organic Search,2023-01-18
2156,US,Email,2023-03-06
2157,US,Paid Social,2023-02-04
2158,US,Paid Social,2023-05-01
2159,UK,Paid Social,2023-11-27
2160,CA,Paid Social,2023-07-07
2161,CA,Direct,2023-07-05
2162,CA,Paid Social,2023-07-16
2163,US,Paid Social,2023-10-18
2164,AU,Paid Social,2023-01-17
2165,UK,Direct,2023-11-06
2166,DE,Organic Search,2023-03-20
2167,CA,Email,2023-12-14
2168,US,Paid Social,2023-08-19
2169,CA,Organic Search,2023-07-09
2170,US,Organic Search,2023-07-10
2171,CA,Paid Social,2023-08-16
2172,US,Email,2023-02-09
2173,US,Paid Social,2023-10-21
2174,DE,Direct,2023-03-12
2175,US,Organic Search,2023-09-29
2176,AU,Paid Social,2023-07-07
2177,US,Referral,2023-07-23
2178,CA,Direct,2023-06-10
2179,CA,Organic Search,2023-11-29
2180,UK,Paid Social,2023-05-23
2181,US,Organic Search,2023-05-08
2182,US,Paid Social,2023-02-28
2183,US,Direct,2023-01-14
2184,US,Direct,2023-04-06
2185,CA,Organic Search,2023-09-13
2186,DE,Email,2023-09-23
2187,DE,Paid Social,2023-07-18
2188,AU,Paid Social,2023-10-15
2189,AU,Paid Social,2023-03-02
2190,CA,Paid Social,2023-05-15
2191,US,Paid Social,2023-05-14
2192,DE,Paid Social,2023-12-27
2193,CA,Paid Social,2023-08-17
2194,UK,Organic Search,2023-04-20
2195,US,Email,2023-11-10
2196,UK,Paid Social,2023-05-27
2197,UK,Organic Search,2023-12-22
2198,DE,Direct,2023-09-09
2199,UK,Email,2023-04-13
2200,US,Email,2023-03-04
2201,DE,Paid Social,2023-03-11
2202,US,Organic Search,2023-02-07
2203,UK,Paid Social,2023-08-20
2204,US,Organic Search,2023-03-30
2205,CA,Email,2023-08-16
2206,DE,Organic Search,2023-02-14
2207,US,Organic Search,2023-12-16
2208,DE,Paid Social,2023-06-13
2209,US,Paid Social,2023-12-08
2210,DE,Direct,2023-06-27
2211,AU,Paid Social,2023-12-30
2212,AU,Organic Search,2023-02-03
2213,US,Organic Search,2023-10-09
2214,DE,Paid Social,2023-10-05
2215,CA,Organic Search,2023-05-29
2216,US,Paid Social,2023-06-03
2217,AU,Paid Social,2023-03-22
2218,US,Direct,2023-12-31
2219,DE,Email,2023-12-30
2220,US,Email,2023-12-25
2221,CA,Email,2023-11-23
2222,UK,Organic Search,2023-03-31
2223,US,Organic Search,2023-07-05
2224,US,Paid Social,2023-09-18
2225,US,Email,2023-04-25
2226,UK,Referral,2023-03-04
2227,US,Email,2023-04-13
2228,UK,Organic Search,2023-03-13
2229,US,Email,2023-05-02
2230,US,Paid Social,2023-09-10
2231,CA,Organic Search,2023-01-14
2232,US,Paid Social,2023-07-04
2233,DE,Organic Search,2023-10-11
2234,DE,Paid Social,2023-10-21
2235,CA,Paid Social,2023-07-08
2236,UK,Paid Social,2023-08-28
2237,DE,Paid Social,2023-10-10
2238,US,Email,2023-03-08
2239,US,Paid Social,2023-11-10
2240,US,Paid Social,2023-02-14
2241,AU,Email,2023-02-03
2242,US,Email,2023-06-08
2243,UK,Organic Search,2023-07-23
2244,DE,Paid Social,2023-09-03
2245,DE,Organic Search,2023-09-27
2246,UK,Organic Search,2023-07-30
2247,US,Paid Social,2023-07-29
2248,AU,Email,2023-10-22
2249,UK,Organic Search,2023-02-07
2250,US,Email,2023-03-06
2251,US,Email,2023-06-12
2252,DE,Email,2023-11-25
2253,CA,Organic Search,2023-02-07
2254,AU,Email,2023-08-19
2255,DE,Paid Social,2023-08-27
2256,UK,Paid Social,2023-12-15
2257,UK,Organic Search,2023-09-22
2258,UK,Organic Search,2023-06-26
2259,US,Direct,2023-03-07
2260,UK,Paid Social,2023-10-10
2261,AU,Organic Search,2023-11-24
2262,CA,Organic Search,2023-10-28
2263,DE,Paid Social,2023-04-04
2264,UK,Organic Search,2023-03-08
2265,CA,Email,2023-08-10
2266,CA,Organic Search,2023-09-15
2267,UK,Organic Search,2023-01-29
2268,CA,Paid Social,2023-03-05
2269,US,Paid Social,2023-09-23
2270,UK,Paid Social,2023-03-20
2271,US,Paid Social,2023-06-05
2272,US,Referral,2023-03-26
2273,UK,Paid Social,2023-03-24
2274,CA,Organic Search,2023-06-15
2275,DE,Paid Social,2023-12-30
2276,CA,Email,2023-04-26
2277,CA,Paid Social,2023-06-27
2278,UK,Organic Search,2023-09-23
2279,CA,Direct,2023-05-26
2280,US,Paid Social,2023-02-10
2281,US,Paid Social,2023-05-09
2282,US,Organic Search,2023-04-11
2283,UK,Organic Search,2023-11-22
2284,US,Paid Social,2023-10-10
2285,US,Organic Search,2023-05-21
2286,US,Paid Social,2023-03-06
2287,DE,Paid Social,2023-11-17
2288,US,Organic Search,2023-06-05
2289,UK,Email,2023-11-11
2290,US,Email,2023-10-01
2291,CA,Direct,2023-02-17
2292,US,Organic Search,2023-09-15
2293,US,Organic Search,2023-11-25
2294,UK,Paid Social,2023-03-28
2295,US,Organic Search,2023-10-31
2296,US,Referral,2023-10-25
2297,US,Organic Search,2023-03-20
2298,US,Paid Social,2023-03-29
2299,US,Paid Social,2023-12-04
2300,US,Paid Social,2023-11-16
2301,AU,Organic Search,2023-11-06
2302,UK,Paid Social,2023-06-22
2303,UK,Organic Search,2023-10-16
2304,US,Email,2023-01-22
2305,DE,Organic Search,2023-01-15
2306,US,Email,2023-02-11
2307,US,Email,2023-01-24
2308,CA,Organic Search,2023-11-25
2309,US,Direct,2023-10-23
2310,US,Organic Search,2023-05-16
2311,UK,Referral,2023-11-30
2312,DE,Paid Social,2023-04-18
2313,UK,Paid Social,2023-10-20
2314,CA,Paid Social,2023-08-02
2315,DE,Organic Search,2023-11-13
2316,US,Referral,2023-11-24
2317,US,Organic Search,2023-01-16
2318,US,Paid Social,2023-09-12
2319,UK,Paid Social,2023-11-18
2320,UK,Email,2023-10-07
2321,DE,Organic Search,2023-05-29
2322,CA,Paid Social,2023-11-25
2323,CA,Paid Social,2023-06-04
2324,US,Direct,2023-09-05
2325,AU,Organic Search,2023-05-06
2326,DE,Organic Search,2023-12-17
2327,AU,Organic Search,2023-07-27
2328,US,Direct,2023-06-02
2329,CA,Organic Search,2023-08-21
2330,US,Paid Social,2023-02-07
2331,US,Organic Search,2023-12-19
2332,US,Email,2023-01-31
2333,CA,Email,2023-03-22
2334,CA,Paid Social,2023-08-14
2335,US,Paid Social,2023-08-01
2336,US,Organic Search,2023-09-05
2337,UK,Organic Search,2023-08-26
2338,US,Organic Search,2023-04-15
2339,US,Paid Social,2023-06-24
2340,UK,Paid Social,2023-11-07
2341,AU,Email,2023-03-15
2342,US,Paid Social,2023-06-10
2343,US,Paid Social,2023-06-13
2344,US,Paid Social,2023-06-26
2345,DE,Paid Social,2023-07-24
2346,CA,Organic Search,2023-03-08
2347,CA,Paid Social,2023-07-09
2348,US,Paid Social,2023-09-21
2349,UK,Direct,2023-10-15
2350,US,Email,2023-02-24
2351,CA,Paid Social,2023-06-13
2352,DE,Organic Search,2023-05-04
2353,CA,Paid Social,2023-08-27
2354,DE,Paid Social,2023-03-04
2355,CA,Organic Search,2023-05-17
2356,US,Direct,2023-08-19
2357,DE,Referral,2023-05-07
2358,US,Email,2023-03-14
2359,UK,Organic Search,2023-02-19
2360,US,Email,2023-01-26
2361,US,Direct,2023-05-29
2362,UK,Paid Social,2023-07-16
2363,US,Paid Social,2023-11-12
2364,UK,Email,2023-08-03
2365,UK,Paid Social,2023-05-08
2366,US,Paid Social,2023-03-23
2367,US,Paid Social,2023-06-17
2368,UK,Paid Social,2023-10-23
2369,US,Organic Search,2023-06-10
2370,CA,Email,2023-04-08
2371,CA,Paid Social,2023-03-23
2372,AU,Paid Social,2023-09-13
2373,CA,Organic Search,2023-09-21
2374,UK,Paid Social,2023-08-28
2375,CA,Organic Search,2023-09-13
2376,US,Organic Search,2023-06-07
2377,US,Paid Social,2023-09-12
2378,AU,Paid Social,2023-01-12
2379,UK,Paid Social,2023-02-16
2380,AU,Organic Search,2023-07-21
2381,AU,Paid Social,2023-09-16
2382,DE,Organic Search,2023-08-23
2383,DE,Referral,2023-05-04
2384,UK,Paid Social,2023-04-21
2385,US,Paid Social,2023-10-26
2386,UK,Paid Social,2023-06-30
2387,US,Organic Search,2023-01-25
2388,CA,Referral,2023-01-26
2389,CA,Organic Search,2023-05-25
2390,CA,Paid Social,2023-09-11
2391,US,Paid Social,2023-11-02
2392,US,Organic Search,2023-12-01
2393,UK,Email,2023-12-11
2394,US,Paid Social,2023-08-29
2395,DE,Organic Search,2023-05-27
2396,US,Organic Search,2023-10-02
2397,US,Organic Search,2023-01-05
2398,US,Email,2023-02-25
2399,CA,Paid Social,2023-08-09
2400,CA,Organic Search,2023-03-10
2401,US,Organic Search,2023-05-16
