order_id,user_id,order_date,revenue,status
12384,424,2023-12-15,7.22,Completed
3809,4582,2023-12-15,30.07,Completed
6390,4404,2023-12-15,33.98,Completed
8976,4160,2023-12-15,10.17,Completed
8729,4515,2023-12-15,22.37,Completed
6048,2395,2023-12-15,49.34,Completed
5404,4352,2023-12-15,58.02,Completed
4517,1150,2023-12-15,77.08,Refunded
1524,1150,2023-12-15,201.52,Completed
12015,4201,2023-12-15,6.91,Completed
7888,2169,2023-12-15,42.03,Completed
11429,2111,2023-12-15,89.83,Completed
12281,221,2023-12-15,27.42,Completed
9131,1020,2023-12-15,114.41,Completed
11853,4889,2023-12-15,137.1,Completed
4734,159,2023-12-15,10.87,Cancelled
3853,3670,2023-12-15,28.16,Completed
12146,1432,2023-12-15,20.0,Completed
6002,147,2023-12-15,58.92,Completed
7535,2704,2023-12-15,287.79,Completed
11127,3208,2023-12-15,19.92,Completed
4954,3646,2023-12-15,31.11,Completed
8647,3948,2023-12-15,34.73,Completed
8665,2637,2023-12-16,43.06,Completed
8945,3320,2023-12-16,30.37,Completed
9844,3368,2023-12-16,78.56,Completed
7663,4396,2023-12-16,60.19,Completed
1159,2617,2023-12-16,22.85,Completed
5903,1944,2023-12-16,146.63,Completed
5925,725,2023-12-16,29.15,Completed
11359,1938,2023-12-16,11.43,Completed
10232,4085,2023-12-16,23.56,Completed
11615,2890,2023-12-16,27.34,Completed
6442,1438,2023-12-16,29.44,Completed
9402,2128,2023-12-16,26.48,Completed
3308,1596,2023-12-16,95.68,Completed
6809,4343,2023-12-16,31.46,Cancelled
10342,691,2023-12-16,20.25,Completed
7277,170,2023-12-16,21.8,Completed
3648,1049,2023-12-16,26.82,Completed
2837,4412,2023-12-16,37.15,Refunded
12664,4626,2023-12-16,15.96,Refunded
9459,4971,2023-12-16,262.97,Completed
3699,4774,2023-12-16,39.99,Completed
7370,2764,2023-12-16,38.05,Completed
6828,1056,2023-12-16,59.9,Refunded
8124,3796,2023-12-16,30.78,Refunded
1150,1201,2023-12-16,9.6,Cancelled
12797,2839,2023-12-16,22.11,Completed
3769,486,2023-12-16,8.34,Completed
10681,439,2023-12-16,47.03,Completed
6739,1412,2023-12-16,17.83,Completed
7015,3438,2023-12-16,26.9,Completed
8190,3948,2023-12-16,74.85,Completed
6585,3353,2023-12-16,24.06,Completed
4172,301,2023-12-16,21.71,Refunded
5920,2012,2023-12-17,7.55,Refunded
6137,4008,2023-12-17,50.98,Completed
1915,4057,2023-12-17,11.98,Completed
10539,2063,2023-12-17,31.64,Completed
8908,2289,2023-12-17,61.52,Completed
1093,4436,2023-12-17,44.34,Completed
3106,4272,2023-12-17,20.97,Completed
6622,4109,2023-12-17,19.28,Completed
9624,897,2023-12-17,14.81,Completed
10526,356,2023-12-17,23.17,Completed
4460,4149,2023-12-17,90.2,Refunded
5459,4743,2023-12-17,58.68,Completed
5983,4853,2023-12-17,25.35,Completed
11110,2599,2023-12-17,19.31,Completed
10291,3521,2023-12-17,17.27,Completed
2226,1109,2023-12-17,89.87,Completed
3754,3767,2023-12-17,25.65,Completed
1157,388,2023-12-17,17.63,Completed
11574,3556,2023-12-17,12.69,Refunded
6414,881,2023-12-17,19.1,Refunded
3584,155,2023-12-17,170.35,Completed
4101,20,2023-12-17,26.44,Completed
11329,1445,2023-12-17,51.67,Completed
11379,3708,2023-12-17,19.36,Completed
2462,3249,2023-12-17,15.13,Completed
8386,3441,2023-12-17,79.85,Completed
10858,4035,2023-12-17,78.51,Completed
6667,1363,2023-12-17,20.24,Cancelled
9017,969,2023-12-17,14.92,Completed
4686,1150,2023-12-18,93.84,Completed
4188,4396,2023-12-18,30.14,Refunded
5476,968,2023-12-18,345.47,Completed
9832,860,2023-12-18,43.46,Completed
2683,2224,2023-12-18,22.48,Refunded
3806,3699,2023-12-18,47.43,Cancelled
9677,557,2023-12-18,14.28,Cancelled
4645,61,2023-12-18,46.63,Refunded
11035,3861,2023-12-18,14.11,Completed
7593,410,2023-12-18,19.02,Completed
7008,3395,2023-12-18,15.2,Completed
1596,3353,2023-12-18,37.91,Refunded
7679,4321,2023-12-18,82.0,Completed
4249,2890,2023-12-18,49.52,Completed
4893,837,2023-12-18,104.56,Completed
7385,1610,2023-12-18,14.66,Completed
11800,4620,2023-12-18,28.17,Completed
10831,2436,2023-12-18,71.95,Completed
5158,4828,2023-12-18,25.35,Completed
8663,1351,2023-12-18,14.37,Completed
4778,1295,2023-12-18,96.83,Completed
12852,2986,2023-12-18,7.32,Completed
11384,2283,2023-12-18,12.62,Completed
1434,2705,2023-12-18,12.88,Refunded
6981,2966,2023-12-19,138.04,Completed
7286,2132,2023-12-19,141.26,Completed
3969,3467,2023-12-19,55.98,Completed
9657,2116,2023-12-19,50.73,Completed
11214,4726,2023-12-19,50.37,Completed
2176,3340,2023-12-19,82.08,Completed
12182,1509,2023-12-19,16.89,Completed
7725,4729,2023-12-19,26.74,Completed
1401,2955,2023-12-19,25.57,Completed
7642,897,2023-12-19,22.27,Refunded
9317,4810,2023-12-19,16.6,Refunded
6140,2538,2023-12-19,98.5,Completed
4020,2760,2023-12-19,33.7,Completed
9261,40,2023-12-19,33.72,Completed
1671,594,2023-12-19,49.93,Completed
11694,1192,2023-12-19,13.04,Completed
4023,594,2023-12-19,21.14,Refunded
5801,1994,2023-12-19,100.79,Completed
5277,4510,2023-12-19,33.14,Completed
11254,2133,2023-12-19,60.98,Refunded
7376,3458,2023-12-19,60.56,Refunded
1865,1994,2023-12-19,55.37,Completed
12241,1493,2023-12-19,82.43,Completed
4404,218,2023-12-19,12.73,Completed
5730,3129,2023-12-19,19.85,Completed
5366,2314,2023-12-19,52.61,Refunded
5327,1770,2023-12-19,114.18,Completed
10893,4815,2023-12-19,52.91,Completed
12282,244,2023-12-19,6.53,Cancelled
7325,2486,2023-12-19,8.76,Completed
8560,2906,2023-12-19,34.98,Completed
8132,653,2023-12-19,52.18,Completed
8905,3859,2023-12-19,65.67,Completed
11212,2096,2023-12-19,19.15,Completed
1527,2517,2023-12-19,70.05,Completed
8361,4986,2023-12-20,64.86,Completed
11523,1255,2023-12-20,11.65,Completed
7873,2243,2023-12-20,83.26,Completed
10532,658,2023-12-20,28.63,Refunded
3232,33,2023-12-20,53.21,Refunded
8550,4272,2023-12-20,25.37,Completed
9290,737,2023-12-20,15.77,Completed
4088,2635,2023-12-20,36.06,Completed
10252,2337,2023-12-20,19.52,Completed
3802,1262,2023-12-20,54.36,Completed
7364,2917,2023-12-20,12.58,Completed
7487,1015,2023-12-20,22.05,Completed
4884,1590,2023-12-20,78.22,Completed
3422,2839,2023-12-20,80.01,Completed
11969,4760,2023-12-20,25.85,Completed
2986,2977,2023-12-20,15.67,Completed
11264,141,2023-12-20,72.73,Refunded
8189,2678,2023-12-20,36.11,Completed
4040,1092,2023-12-20,177.99,Completed
9115,978,2023-12-20,32.52,Completed
9330,1541,2023-12-20,54.09,Completed
12777,4665,2023-12-20,47.83,Completed
1071,2699,2023-12-20,45.5,Completed
2653,3767,2023-12-20,155.01,Cancelled
11511,2108,2023-12-20,149.65,Completed
3685,1178,2023-12-20,53.79,Completed
11270,75,2023-12-20,25.19,Completed
1860,3854,2023-12-20,28.68,Completed
1895,160,2023-12-20,50.72,Completed
11499,1629,2023-12-20,20.42,Completed
3182,486,2023-12-20,38.1,Completed
7549,4501,2023-12-20,36.41,Completed
5362,2715,2023-12-20,11.15,Cancelled
6625,4958,2023-12-20,124.76,Completed
1034,4255,2023-12-20,28.22,Completed
9184,4630,2023-12-20,27.12,Completed
11950,672,2023-12-21,10.21,Completed
9915,464,2023-12-21,36.05,Completed
11760,4255,2023-12-21,60.18,Refunded
10873,1458,2023-12-21,25.92,Completed
8354,606,2023-12-21,74.99,Completed
8295,3577,2023-12-21,12.56,Completed
6257,544,2023-12-21,96.24,Completed
3159,4745,2023-12-21,67.65,Completed
3300,645,2023-12-21,70.54,Completed
6359,3354,2023-12-21,35.47,Completed
8393,4904,2023-12-21,39.11,Completed
12669,1325,2023-12-21,91.64,Completed
1452,240,2023-12-21,59.01,Cancelled
8958,3876,2023-12-21,31.18,Completed
11394,584,2023-12-21,12.12,Completed
11613,577,2023-12-21,53.62,Refunded
7002,4487,2023-12-21,15.31,Completed
2674,3712,2023-12-21,20.06,Completed
2035,2576,2023-12-21,53.56,Completed
3747,1829,2023-12-21,11.48,Completed
12886,1544,2023-12-21,74.57,Completed
8806,4553,2023-12-21,58.38,Completed
4015,4142,2023-12-21,13.67,Refunded
4816,4487,2023-12-21,104.14,Completed
8506,1861,2023-12-21,27.63,Completed
3224,249,2023-12-21,56.63,Refunded
2916,2088,2023-12-21,26.55,Completed
1715,146,2023-12-21,60.63,Completed
2186,4345,2023-12-22,26.98,Completed
7177,1036,2023-12-22,35.28,Refunded
12558,3347,2023-12-22,90.88,Completed
8067,2283,2023-12-22,15.37,Completed
6871,4697,2023-12-22,37.67,Completed
5396,937,2023-12-22,69.33,Completed
5367,821,2023-12-22,16.75,Refunded
7553,1303,2023-12-22,23.39,Refunded
9228,3980,2023-12-22,153.89,Refunded
8471,2617,2023-12-22,24.59,Completed
6555,3263,2023-12-22,35.19,Completed
6428,128,2023-12-22,58.77,Completed
2284,2274,2023-12-22,57.87,Completed
1782,3002,2023-12-22,25.89,Completed
4236,243,2023-12-22,32.06,Refunded
2325,1527,2023-12-22,19.81,Completed
6606,3260,2023-12-22,31.27,Completed
8396,1376,2023-12-22,9.37,Completed
9264,3742,2023-12-22,30.87,Completed
3357,2963,2023-12-22,14.84,Completed
8086,4252,2023-12-22,33.41,Completed
1541,3683,2023-12-22,31.88,Refunded
11727,3941,2023-12-22,34.95,Completed
8137,2436,2023-12-22,17.27,Completed
8628,2713,2023-12-22,33.88,Completed
2077,4197,2023-12-22,106.71,Completed
6069,57,2023-12-22,67.7,Completed
5184,1317,2023-12-22,24.09,Completed
6793,2493,2023-12-22,112.92,Completed
11220,3132,2023-12-22,12.65,Completed
5850,1729,2023-12-22,98.27,Completed
4803,259,2023-12-22,18.06,Cancelled
5844,4501,2023-12-22,17.2,Completed
2336,324,2023-12-22,17.0,Completed
7755,3877,2023-12-22,6.65,Cancelled
7148,2373,2023-12-22,88.04,Completed
6190,2217,2023-12-22,47.61,Completed
6954,285,2023-12-22,57.63,Completed
2252,3438,2023-12-23,13.7,Completed
10375,1308,2023-12-23,209.2,Completed
11508,3821,2023-12-23,16.92,Completed
12898,364,2023-12-23,16.11,Completed
8929,3128,2023-12-23,27.93,Completed
5356,1842,2023-12-23,43.95,Completed
8174,2784,2023-12-23,24.96,Cancelled
8701,2008,2023-12-23,128.07,Completed
7218,4563,2023-12-23,31.14,Completed
9987,1720,2023-12-23,26.64,Completed
11323,2832,2023-12-23,28.35,Completed
3095,697,2023-12-23,103.67,Completed
2059,3047,2023-12-23,40.59,Completed
10239,3172,2023-12-23,35.07,Completed
2996,4439,2023-12-23,34.2,Completed
6067,1566,2023-12-23,75.83,Completed
2096,4774,2023-12-23,30.56,Completed
3149,3842,2023-12-23,28.8,Completed
6840,2506,2023-12-23,30.81,Completed
10157,4393,2023-12-23,51.81,Cancelled
1697,796,2023-12-23,113.75,Completed
4925,3198,2023-12-23,64.16,Refunded
4946,3634,2023-12-23,26.02,Refunded
2013,672,2023-12-23,21.41,Refunded
10415,3855,2023-12-23,20.05,Completed
4975,517,2023-12-23,38.22,Completed
7709,4012,2023-12-23,6.51,Completed
2189,1401,2023-12-23,17.4,Completed
9959,3059,2023-12-24,27.97,Completed
1902,2354,2023-12-24,62.8,Completed
11941,1915,2023-12-24,67.13,Completed
11805,1931,2023-12-24,61.99,Cancelled
1668,693,2023-12-24,17.03,Completed
1917,2460,2023-12-24,11.65,Completed
8433,4439,2023-12-24,46.33,Completed
5816,4541,2023-12-24,48.47,Completed
3711,4697,2023-12-24,21.25,Completed
6288,2389,2023-12-24,13.96,Completed
1927,4280,2023-12-24,12.54,Completed
1932,3651,2023-12-24,10.2,Completed
1687,1087,2023-12-24,17.43,Completed
2863,4616,2023-12-24,52.71,Refunded
1376,1834,2023-12-24,128.47,Completed
4086,2670,2023-12-24,22.8,Refunded
4527,4849,2023-12-24,54.8,Completed
1162,2465,2023-12-24,236.88,Completed
10638,836,2023-12-24,7.46,Completed
4171,3941,2023-12-24,49.5,Completed
9904,1563,2023-12-24,41.14,Refunded
8466,4191,2023-12-24,55.63,Completed
11151,784,2023-12-24,29.09,Completed
2686,3819,2023-12-24,82.51,Completed
2417,4275,2023-12-24,24.76,Completed
5964,2839,2023-12-24,39.35,Completed
3869,4959,2023-12-24,54.28,Completed
12447,3923,2023-12-24,22.59,Completed
6085,2791,2023-12-24,101.64,Completed
5163,3614,2023-12-24,106.88,Completed
7541,3317,2023-12-24,13.6,Completed
3311,4549,2023-12-25,44.62,Completed
9652,292,2023-12-25,90.32,Completed
3635,716,2023-12-25,80.56,Refunded
7578,3137,2023-12-25,20.68,Completed
8534,4625,2023-12-25,129.1,Completed
7184,1029,2023-12-25,55.06,Completed
6120,260,2023-12-25,31.34,Completed
8208,1183,2023-12-25,33.25,Completed
1154,4045,2023-12-25,45.64,Completed
9619,2816,2023-12-25,148.7,Completed
11832,2817,2023-12-25,26.35,Completed
8779,206,2023-12-25,14.3,Completed
8497,3266,2023-12-25,35.94,Completed
3823,4335,2023-12-25,2.6,Completed
2551,4663,2023-12-25,39.99,Completed
7677,2371,2023-12-25,103.38,Completed
3874,811,2023-12-25,30.87,Cancelled
4053,260,2023-12-25,42.43,Completed
4993,3040,2023-12-25,9.86,Completed
7837,3980,2023-12-25,338.69,Completed
3387,3029,2023-12-25,99.06,Completed
10820,2365,2023-12-25,12.19,Cancelled
3736,78,2023-12-25,17.38,Completed
5675,4474,2023-12-25,95.76,Completed
4061,376,2023-12-25,13.79,Completed
12324,3921,2023-12-25,44.74,Cancelled
3143,2553,2023-12-25,43.0,Completed
9605,3447,2023-12-25,22.95,Completed
8623,3312,2023-12-25,47.12,Refunded
12024,1223,2023-12-25,13.93,Completed
2712,2270,2023-12-25,25.99,Completed
6708,3626,2023-12-25,6.62,Completed
5249,2534,2023-12-25,30.17,Completed
3935,1002,2023-12-25,29.2,Completed
2164,1534,2023-12-25,40.6,Completed
2378,261,2023-12-25,26.96,Completed
3947,1923,2023-12-25,18.53,Completed
10033,2688,2023-12-26,28.92,Completed
1275,2180,2023-12-26,55.7,Completed
2302,408,2023-12-26,40.87,Completed
5205,1769,2023-12-26,12.4,Completed
5769,4515,2023-12-26,38.88,Refunded
8423,1934,2023-12-26,11.85,Cancelled
2527,4048,2023-12-26,24.26,Completed
1943,2236,2023-12-26,12.02,Completed
10637,1616,2023-12-26,26.96,Refunded
3346,1972,2023-12-26,3.06,Completed
9780,5000,2023-12-26,50.52,Completed
6710,4755,2023-12-26,25.65,Completed
2008,1467,2023-12-26,15.56,Refunded
7269,908,2023-12-26,22.57,Completed
3985,733,2023-12-26,25.68,Cancelled
3911,3305,2023-12-26,43.49,Completed
8062,3644,2023-12-26,21.47,Completed
9446,1757,2023-12-26,27.29,Completed
7287,2855,2023-12-26,18.98,Completed
4438,826,2023-12-26,31.49,Completed
4491,1870,2023-12-26,24.0,Refunded
8561,2266,2023-12-26,61.78,Refunded
11036,162,2023-12-26,16.21,Completed
10496,421,2023-12-26,36.89,Completed
8862,696,2023-12-26,32.04,Completed
12566,3029,2023-12-26,17.5,Completed
11288,1458,2023-12-26,46.97,Cancelled
9526,4489,2023-12-26,104.11,Completed
12512,4520,2023-12-26,36.48,Completed
1033,1238,2023-12-26,56.36,Completed
8131,4084,2023-12-27,15.86,Completed
8065,4120,2023-12-27,59.44,Completed
2195,4010,2023-12-27,53.93,Completed
12906,637,2023-12-27,16.39,Completed
1443,36,2023-12-27,9.58,Completed
2732,1001,2023-12-27,22.76,Cancelled
2738,908,2023-12-27,20.35,Completed
8638,4519,2023-12-27,79.44,Completed
2676,969,2023-12-27,30.44,Completed
8407,2385,2023-12-27,27.77,Completed
8408,883,2023-12-27,42.98,Completed
1696,3161,2023-12-27,10.55,Completed
8601,2180,2023-12-27,25.06,Completed
2456,3329,2023-12-27,14.78,Completed
11336,422,2023-12-27,197.13,Completed
1192,2367,2023-12-27,8.07,Completed
7240,4709,2023-12-27,113.71,Completed
3228,480,2023-12-27,7.58,Completed
7644,2891,2023-12-27,26.89,Refunded
7225,4854,2023-12-27,41.1,Completed
7309,4570,2023-12-27,24.51,Completed
9212,1175,2023-12-27,8.9,Completed
6846,755,2023-12-27,56.75,Completed
5353,3235,2023-12-27,103.51,Completed
10966,3462,2023-12-27,28.21,Completed
10214,4289,2023-12-27,40.31,Completed
9654,4779,2023-12-27,12.9,Completed
9769,1659,2023-12-27,11.65,Completed
12042,4280,2023-12-27,8.95,Refunded
12041,3407,2023-12-27,27.15,Completed
12215,1662,2023-12-27,117.26,Completed
5057,4798,2023-12-27,18.46,Completed
7491,2577,2023-12-27,38.93,Completed
3867,2021,2023-12-27,21.67,Completed
3169,2508,2023-12-27,16.05,Completed
11602,4665,2023-12-27,16.61,Completed
6994,642,2023-12-27,43.42,Completed
6313,968,2023-12-27,47.05,Completed
11200,2435,2023-12-27,17.75,Completed
4914,650,2023-12-28,6.42,Completed
2923,3288,2023-12-28,16.63,Completed
10617,3156,2023-12-28,63.75,Refunded
11135,1163,2023-12-28,14.23,Completed
11713,4789,2023-12-28,7.64,Completed
8581,3949,2023-12-28,25.37,Completed
1817,4011,2023-12-28,23.42,Completed
2629,4459,2023-12-28,78.21,Completed
4423,3783,2023-12-28,24.41,Completed
12534,2883,2023-12-28,16.35,Completed
8245,491,2023-12-28,18.79,Cancelled
12159,3563,2023-12-28,80.57,Completed
9705,2318,2023-12-28,52.63,Refunded
4813,989,2023-12-28,53.78,Completed
5033,1752,2023-12-28,9.05,Completed
4857,2354,2023-12-28,10.39,Completed
4773,969,2023-12-28,7.61,Completed
9507,3517,2023-12-28,29.4,Completed
6397,563,2023-12-28,54.07,Completed
11692,1891,2023-12-28,43.27,Completed
5305,536,2023-12-28,10.54,Refunded
5515,4585,2023-12-28,22.18,Completed
11963,1297,2023-12-28,15.55,Completed
12937,3066,2023-12-28,106.68,Refunded
11528,4628,2023-12-28,10.21,Completed
7690,4849,2023-12-28,104.05,Completed
5608,4026,2023-12-28,33.5,Completed
5438,4109,2023-12-28,15.95,Completed
2041,3376,2023-12-28,3.94,Completed
12681,4953,2023-12-28,52.17,Completed
4102,2817,2023-12-28,163.64,Completed
9012,2584,2023-12-29,20.81,Completed
3922,3021,2023-12-29,55.11,Cancelled
9219,4628,2023-12-29,111.27,Completed
8798,450,2023-12-29,3.83,Completed
6336,4995,2023-12-29,22.53,Completed
12787,4309,2023-12-29,66.73,Completed
9864,771,2023-12-29,20.04,Completed
2052,4610,2023-12-29,36.59,Completed
2273,4147,2023-12-29,38.99,Completed
10405,88,2023-12-29,76.26,Completed
4942,3910,2023-12-29,14.42,Cancelled
7532,2574,2023-12-29,44.84,Completed
9488,1580,2023-12-29,16.58,Completed
3329,81,2023-12-29,22.75,Refunded
12533,4012,2023-12-29,124.76,Completed
7814,1410,2023-12-29,14.76,Completed
11226,894,2023-12-29,30.15,Completed
6931,1588,2023-12-29,21.81,Completed
10596,892,2023-12-29,204.73,Completed
4046,1431,2023-12-29,9.46,Completed
8904,4777,2023-12-29,15.92,Completed
5869,1470,2023-12-29,94.97,Completed
2790,56,2023-12-29,33.89,Refunded
7311,3019,2023-12-29,27.34,Completed
6916,4877,2023-12-29,84.99,Completed
6532,369,2023-12-29,63.87,Completed
1949,1300,2023-12-29,25.84,Completed
10171,3936,2023-12-29,34.2,Completed
8283,4623,2023-12-29,62.94,Completed
1332,652,2023-12-29,18.03,Completed
5130,535,2023-12-29,31.96,Completed
4325,2729,2023-12-29,36.16,Completed
4596,624,2023-12-29,24.37,Completed
5104,3708,2023-12-29,27.53,Completed
2583,4610,2023-12-29,23.92,Completed
1129,4162,2023-12-29,39.63,Refunded
7323,2609,2023-12-29,24.35,Completed
9169,1483,2023-12-30,37.25,Completed
12949,1150,2023-12-30,35.28,Completed
1055,1863,2023-12-30,13.02,Completed
4646,213,2023-12-30,14.96,Completed
4010,3610,2023-12-30,26.67,Completed
3401,4562,2023-12-30,34.99,Completed
7833,1624,2023-12-30,21.05,Cancelled
11438,243,2023-12-30,10.67,Completed
12401,2991,2023-12-30,5.91,Completed
6556,2961,2023-12-30,170.09,Refunded
5885,2233,2023-12-30,14.88,Completed
6642,4196,2023-12-30,36.8,Completed
8937,2153,2023-12-30,22.26,Completed
11861,3738,2023-12-30,83.0,Completed
4342,709,2023-12-30,28.69,Completed
12143,4565,2023-12-30,24.99,Completed
7948,4098,2023-12-30,32.0,Completed
9961,2374,2023-12-30,33.75,Completed
12222,3204,2023-12-30,47.51,Completed
5086,1980,2023-12-30,55.44,Completed
1698,4502,2023-12-30,32.96,Completed
2169,3347,2023-12-30,23.35,Completed
12967,2365,2023-12-30,9.59,Completed
11353,1306,2023-12-30,45.42,Completed
8547,145,2023-12-30,14.79,Completed
11916,4994,2023-12-30,29.46,Completed
8419,2508,2023-12-31,67.65,Completed
6589,1049,2023-12-31,34.8,Completed
6570,4471,2023-12-31,17.07,Completed
4522,2664,2023-12-31,26.68,Completed
6596,4043,2023-12-31,29.06,Completed
6316,3265,2023-12-31,74.96,Completed
4118,872,2023-12-31,38.71,Completed
10757,1149,2023-12-31,69.62,Refunded
8001,3379,2023-12-31,57.5,Completed
9401,4324,2023-12-31,79.32,Completed
3917,4151,2023-12-31,80.21,Completed
7308,3757,2023-12-31,5.96,Refunded
1776,1824,2023-12-31,36.55,Completed
9683,2102,2023-12-31,28.07,Completed
7223,1763,2023-12-31,98.64,Refunded
3762,1648,2023-12-31,144.5,Completed
5375,4530,2023-12-31,58.74,Completed
7560,4515,2023-12-31,14.64,Completed
8801,4254,2023-12-31,86.95,Completed
9216,4700,2023-12-31,75.17,Completed
3763,227,2023-12-31,29.25,Refunded
12110,3913,2023-12-31,34.33,Completed
3442,770,2023-12-31,32.93,Completed
1318,3515,2023-12-31,32.47,Completed
7749,2949,2023-12-31,34.69,Cancelled
12460,3520,2023-12-31,43.74,Refunded
11620,1526,2023-12-31,189.83,Completed
10540,774,2023-12-31,68.2,Completed
3028,1397,2023-12-31,26.44,Refunded
11376,903,2023-12-31,26.86,Completed
5079,3113,2024-01-01,6.9,Completed
4206,3614,2024-01-01,62.43,Completed
2616,424,2024-01-01,27.24,Refunded
11210,803,2024-01-01,6.17,Completed
9146,1266,2024-01-01,97.29,Refunded
8803,3463,2024-01-01,17.32,Completed
9343,4164,2024-01-01,22.78,Cancelled
6502,2876,2024-01-01,128.69,Completed
7611,4922,2024-01-01,34.16,Refunded
9383,369,2024-01-01,5.57,Completed
11945,2508,2024-01-01,19.81,Completed
10866,2496,2024-01-01,45.46,Completed
8455,4835,2024-01-01,57.4,Completed
7097,4462,2024-01-01,40.8,Completed
10953,3063,2024-01-01,40.28,Completed
8885,833,2024-01-01,18.76,Completed
9478,4963,2024-01-01,19.95,Completed
9513,4477,2024-01-01,37.43,Completed
9086,2988,2024-01-01,10.52,Completed
2225,1002,2024-01-01,64.1,Cancelled
4726,4464,2024-01-01,59.26,Completed
4732,221,2024-01-01,18.51,Completed
11219,400,2024-01-01,12.0,Completed
3120,3314,2024-01-01,18.3,Completed
2229,3444,2024-01-01,88.15,Completed
1200,4748,2024-01-01,63.53,Completed
11780,1945,2024-01-01,12.79,Completed
8661,4576,2024-01-01,36.75,Completed
12734,131,2024-01-01,12.4,Refunded
6130,4368,2024-01-01,51.28,Refunded
4079,1513,2024-01-01,63.57,Completed
5475,4559,2024-01-01,14.66,Completed
10018,1024,2024-01-01,64.51,Cancelled
8529,243,2024-01-01,67.73,Completed
3267,4938,2024-01-01,18.36,Completed
3750,4661,2024-01-01,55.31,Completed
4934,2093,2024-01-01,44.83,Completed
2466,2664,2024-01-01,212.85,Completed
2063,1481,2024-01-02,39.0,Completed
10047,3212,2024-01-02,52.56,Completed
11996,2027,2024-01-02,28.97,Completed
5208,3301,2024-01-02,55.53,Completed
1072,3469,2024-01-02,12.7,Completed
11798,252,2024-01-02,24.68,Completed
2781,3227,2024-01-02,16.2,Completed
5576,1863,2024-01-02,13.32,Completed
3628,2371,2024-01-02,22.3,Completed
3299,2322,2024-01-02,154.39,Completed
2511,1566,2024-01-02,43.11,Completed
3790,4006,2024-01-02,20.8,Completed
9465,4685,2024-01-02,31.0,Completed
6989,2115,2024-01-02,79.44,Refunded
10806,920,2024-01-02,94.63,Refunded
9582,4434,2024-01-02,7.58,Refunded
4815,1575,2024-01-02,119.77,Completed
1168,2668,2024-01-02,66.13,Completed
4516,2942,2024-01-02,17.61,Completed
10200,2028,2024-01-02,6.53,Completed
7003,4321,2024-01-02,28.62,Completed
6395,4804,2024-01-02,6.75,Completed
10608,2411,2024-01-02,15.82,Completed
4478,574,2024-01-02,27.53,Completed
2298,2451,2024-01-02,265.07,Cancelled
7053,4067,2024-01-02,18.81,Cancelled
9440,2959,2024-01-02,61.51,Completed
11342,4750,2024-01-02,24.65,Completed
5083,1662,2024-01-02,16.39,Completed
11567,1884,2024-01-02,48.33,Completed
5916,589,2024-01-02,57.73,Completed
2587,4534,2024-01-02,28.87,Cancelled
6874,2785,2024-01-02,119.25,Completed
1476,4749,2024-01-02,19.14,Completed
4045,4620,2024-01-02,66.95,Completed
2993,1620,2024-01-02,16.37,Completed
8508,4895,2024-01-02,25.94,Completed
10688,1151,2024-01-03,157.43,Refunded
7110,74,2024-01-03,61.64,Completed
1077,720,2024-01-03,33.23,Completed
7102,4704,2024-01-03,17.67,Refunded
11698,1295,2024-01-03,12.48,Completed
6814,482,2024-01-03,83.35,Completed
3377,668,2024-01-03,165.46,Completed
7158,2784,2024-01-03,15.11,Completed
12403,1470,2024-01-03,27.14,Completed
9722,20,2024-01-03,84.73,Completed
2369,1616,2024-01-03,20.58,Cancelled
10749,3706,2024-01-03,65.77,Completed
4432,3526,2024-01-03,6.5,Completed
7429,3171,2024-01-03,125.06,Completed
12987,80,2024-01-03,4.5,Completed
10537,823,2024-01-03,36.64,Completed
8829,417,2024-01-03,38.43,Completed
1781,2636,2024-01-03,35.89,Completed
5924,424,2024-01-03,15.14,Completed
12515,3536,2024-01-03,22.53,Completed
8848,2180,2024-01-03,31.1,Refunded
1743,4042,2024-01-03,134.44,Completed
6326,812,2024-01-03,11.06,Completed
8768,968,2024-01-03,45.16,Completed
5018,1686,2024-01-03,23.92,Completed
8599,808,2024-01-03,37.75,Completed
10178,4035,2024-01-03,24.53,Cancelled
2020,4640,2024-01-03,13.64,Completed
8725,1724,2024-01-03,59.71,Completed
1571,4726,2024-01-03,29.75,Cancelled
3006,480,2024-01-03,30.01,Completed
2602,719,2024-01-03,15.69,Completed
3198,4126,2024-01-03,70.17,Completed
2905,1401,2024-01-03,17.73,Completed
7736,3727,2024-01-03,87.49,Refunded
10915,3961,2024-01-03,20.34,Completed
10985,1125,2024-01-03,41.69,Refunded
12307,3347,2024-01-03,184.04,Completed
12783,1348,2024-01-03,25.31,Completed
12297,4006,2024-01-03,38.86,Completed
6531,632,2024-01-03,45.16,Completed
6558,782,2024-01-03,94.74,Completed
4831,1300,2024-01-03,28.54,Completed
9956,2589,2024-01-03,86.82,Completed
10483,1040,2024-01-03,95.57,Refunded
1899,2014,2024-01-03,30.51,Completed
1144,768,2024-01-04,23.21,Completed
1561,2995,2024-01-04,11.64,Refunded
12057,3540,2024-01-04,39.27,Completed
3491,733,2024-01-04,36.0,Refunded
8704,1768,2024-01-04,26.51,Completed
9965,3687,2024-01-04,15.37,Completed
5110,2009,2024-01-04,66.83,Refunded
3624,4497,2024-01-04,31.56,Completed
9103,967,2024-01-04,50.39,Completed
